Feature,real,fake,MeanDecreaseAccuracy,MeanDecreaseGini
big,-0.8041807211723575,4.078325168210008,3.001945374594735,5.34428871993955
marri,4.229892265642236,-0.8454258493161851,2.997651635511962,4.70735356199208
find,4.551617800263303,-0.9750704705860684,2.99344404551684,5.10398171584928
separ,3.851312291531123,0.016204783473290348,2.9919930563092456,2.8665445296638636
kept,4.68800549693854,-0.8289220593933949,2.9873750322795063,2.162945342439726
third,2.2450488251420406,1.9683700727925264,2.9766827897717927,3.288140454390834
everyon,1.7773916860714372,2.147076626666742,2.9749394250532566,3.788742437160808
career,4.8942925462188756,-2.3943510980529505,2.9672536374299603,4.24478712855315
account,0.323484673124794,3.407362799786218,2.965896261021539,3.1577425106668717
chyna,4.8135677919964595,-0.8516353551970194,2.9579971610996885,1.6304910232020706
stand,2.070923290949503,2.084077097078965,2.939627855861847,2.901139569675839
pair,3.231502975094956,0.4852856605997295,2.9363088785116624,4.076947482187508
wed,2.0858555840800577,1.604765895781389,2.930656986288647,5.674244298041513
miss,0.9066129798528292,2.7391200334922248,2.9292910913333756,3.5895616414663
guy,1.3316420139488518,2.610338621135529,2.9223941809838347,2.9240475600562346
sweet,4.3712059431543855,-0.6474206768011916,2.9186850451865785,2.7983738385008037
schedul,2.4364600892879107,1.2427591294487474,2.916481205420248,2.12822923075508
sound,1.055737045295063,2.5386452857544883,2.9155199023907534,1.909870429300464
els,3.3745268531059525,-0.2522421684875214,2.909565450692458,2.174351289952154
promis,-0.2528750270825332,3.918145764791612,2.9012825544913445,2.118842556814371
readi,2.045381933909358,1.5037711784076435,2.8748597090269676,2.863736146281094
hotel,1.5377216781935417,2.4875941943117144,2.870046599759821,1.7769514340321957
matter,5.7014468620024505,-3.565109775355755,2.8510132078253587,3.0822971095456766
concert,2.542998326315113,1.3065274970208274,2.848183683158028,2.575832981421588
pretti,-0.5662348339970402,4.002893107122031,2.843092969313818,2.557058844834412
romant,3.3376254763845528,-0.2560221202007973,2.840469529362938,3.0197854341608568
may,1.938113558428473,1.653501773750098,2.839051325421,7.362985912675802
plan,3.7243944437765486,-0.6906506496594511,2.8382423763473588,4.334243875300207
pop,3.0674583079528266,0.4132329984708147,2.8314945319207614,3.548401144823869
fun,-0.3288148487211527,3.970971191974536,2.823228242312252,3.5429791298381472
secur,0.9560738661274736,3.0654018681034083,2.8147969044160184,2.0538901138263372
classic,0.04011723433026772,3.802711303887072,2.813725843875314,2.339405295142599
messag,1.3696465211149624,2.6830119753033097,2.8095896636736377,3.867986581467205
need,2.410860099658263,1.008090802158187,2.809285163591627,4.983122013952353
cover,-2.088751022404683,4.897985467143451,2.803913936617005,3.486179361437188
collabor,1.7508325020847002,1.98219992119585,2.8026992970749567,2.5331005744228254
involv,1.139215588061253,2.2962611342308343,2.8025447578566416,4.465934030879921
ever,2.3854319270732764,1.227259778593855,2.802442437440125,4.763883367463414
child,2.9698260386332036,0.8165293374477791,2.798594015640848,4.694226846863958
direct,2.594347543963987,1.434880638394545,2.7896343669834,3.5874704197128913
small,1.43897072415377,2.4305865093074823,2.7882487785273886,1.808800706142179
age,0.8654761646452752,2.829158503562277,2.778995484588606,3.6711865541714976
term,2.217214018038639,1.535102252505741,2.7773243824077523,1.593913770906748
thought,0.7945920581791895,2.7520518657648325,2.776592156018079,3.8210991656737336
proud,0.9074733497581908,2.82851711848425,2.774713037834755,2.3030082201732274
trip,1.0901482108254508,2.393335407133563,2.769631343532478,2.9132167605515047
twitter,-0.0638500704963044,3.494168532913096,2.7551151718997224,5.743192880753139
date,2.7409775575964632,0.20050369101883608,2.752061031484774,7.659048484796889
team,1.226179855796393,2.428460826203493,2.7492926964496376,3.8611420125111406
determin,1.7019333235839285,1.907741813229941,2.7416861604885416,1.8058765588365695
hot,3.3683291957527675,0.3079480934185141,2.738996337228063,2.2401712835863092
surpris,0.2222697860865204,3.244440633569498,2.736762990605357,5.162259951955755
touch,1.8007534983348108,1.7447963792848546,2.731016785468952,2.866961169292279
point,4.445085961548782,-1.6236554599155264,2.7301893340577204,3.5186834845163064
earlier,-0.5000598859837572,3.840357353275257,2.729431502218672,3.563413173922601
across,2.0996446807308184,1.5412763406012144,2.7247311700929058,2.1665843697756553
ryan,2.2357151589969813,1.5293832955215587,2.7200310475460836,2.9215852559893825
send,0.6638600670442675,3.6702702979922934,2.7178461698255245,2.52761656299423
exact,0.18779398153307775,3.3829842283177878,2.7035118172863317,2.3407325290023535
save,-1.677266207350909,4.457893459658618,2.692936561073211,2.080663346724433
kind,2.2028742869406948,1.3010661467810916,2.6824996487389083,3.7324623896294287
actual,0.2739034606084569,3.470405273639117,2.662178334075709,3.830656118083561
fair,2.8822255169387314,0.5815828310055658,2.661175320828774,2.228300558621299
give,1.9114039456545089,1.3220320077930243,2.661167236224198,4.787088559638901
famous,2.898521336660087,0.3727492635692892,2.6600375989239953,4.605430935503329
decad,1.8552055107767187,1.9860611987454613,2.654269092663485,1.9390211901568788
behavior,3.707255542679664,-1.3857061127538817,2.6531805045273398,2.321239165271169
birthday,-1.2099948334300072,4.578515670693988,2.6486276316003288,4.283293452990384
daili,-0.6635241703950931,3.9914478546209047,2.6413303742851686,2.9369928593067924
respond,3.146107771827135,-0.01744375223862528,2.631450633508487,3.953293066036935
perri,2.9753758868314004,0.5026883379201521,2.6262349179814857,2.142546231679837
confid,-0.1628996115301724,3.724537050748587,2.6246575179478624,1.9232336284223637
alex,2.718398967491466,0.9354932978578142,2.622168721006397,2.260266228597314
respect,3.6787098232299287,-1.1912467657505208,2.6212124970003745,3.0553617888783022
invit,1.714680575399582,1.816936996100557,2.617085599830768,2.06243977743781
serious,3.756728371783145,-0.9064332594308316,2.6131171289345536,2.9200283503756785
caught,4.635087834824222,-1.7018474723510713,2.603631767018696,2.1915357475683286
rather,1.5441313613668133,2.2659604900556434,2.600603136558236,1.925581780291137
apart,3.4174276367556287,-0.3790766675022969,2.598504278076571,2.0225919012383096
easi,0.6530112335762025,3.013007521131487,2.5829832651568556,1.8092475056315132
isn.t,2.213059268285383,1.2595228084323378,2.582521381065299,2.966519869156019
golden,-0.18004018322963553,3.377034289464941,2.5822230044442276,2.2289207439614263
children,1.9857103479607592,1.2069169558387345,2.5818846767375487,4.889064673540105
platform,1.0618062373107695,2.1822267898771077,2.575739939629564,2.601452148571925
palac,3.274488769503738,-0.4782591515134799,2.570098369867715,1.853676885156882
stop,2.3005570894361487,1.1153897072775387,2.556124639925186,2.9364610712995387
obama,2.316857917746232,1.2249300733106383,2.542669309619572,1.9218280286148792
got,0.6652516776975609,2.948384916055925,2.529815464097392,5.513267118957235
pull,-0.2729639548100563,3.402488386429426,2.5242825120005405,2.181689601283058
judg,2.147730287770832,1.1431566720995114,2.5202452954350036,3.300207157103413
mean,3.813119573121888,-0.925749469252186,2.5198676444220207,3.40222858261258
khloé,3.142311560345311,0.44478670551442145,2.518948143617679,2.3992206132657836
lopez,1.1794616375965137,2.526671984587841,2.5144649932532896,3.2749530351322167
meanwhil,2.9000758937921516,-0.28132674395137536,2.510493244636387,2.3893768499991954
help,-1.7872008495170386,4.578671833646478,2.506790165726908,5.305923018440371
drop,-0.4198660598359792,3.910829444556095,2.506141359557093,2.624082302467776
figur,1.7936194559844012,1.7471164889454167,2.50457927648678,2.8749815676093142
free,1.5424371270037385,1.8757366797977553,2.4976410537998164,2.6856932896287655
fight,3.161338510051636,-0.4421415837747119,2.4896605438371497,2.8870105151039955
man,0.469645824369216,2.7300249155400733,2.48917132902078,3.9688753008023423
sing,-0.6193715870120484,4.162608725070243,2.486224628654946,2.533194014134369
affect,2.411544350461414,1.1242013806193418,2.4723248513172833,2.8111153692208903
regard,2.2883028270892147,0.9666577850408504,2.4581974286705015,2.775236082215507
woman,3.1239310553969464,0.06320185750863806,2.457342739499383,3.8895911088270423
knew,3.3046114543493905,-0.2810294791937626,2.4556298482616574,2.541662295371038
won,-0.6943660651559546,3.719925767053844,2.4532908444362036,2.411906161152961
wonder,2.403217888657571,0.9161862549803316,2.446064647889739,2.6571986582899716
oscar,0.9524604616301992,2.269086532258918,2.4394019875875905,2.7878591193861433
discuss,0.2031141803310866,2.8643996881003413,2.423157688155282,3.166829498521196
attack,2.0462760029070655,1.127795253685646,2.422109648432113,2.2959254581467037
busi,2.4399153059809704,0.5788614188878686,2.4124122333525757,3.558866026892011
reaction,1.2694347085682027,2.506022832966622,2.409933440469972,2.6620566086087267
ladi,4.184176230786551,-1.3231217950275085,2.4014872254524304,3.0488208001466957
lie,-0.118312750477263,3.3992730218070726,2.3955416548059945,3.0343807631502138
forc,1.9400140840147573,1.193985046213447,2.393209371110979,2.0693878549538525
accept,1.833406345880664,1.5612030432597206,2.392282902798698,2.233186048817097
dinner,2.1766190796083897,1.0931650555690189,2.3912587826120855,2.159878030515609
wish,3.03586151781153,-0.4261230757733187,2.38676321594101,2.478842016139692
wrong,2.6244261037835552,0.483190918705748,2.3842279384392486,2.092528774454568
track,3.475134999209833,-0.4521671212962515,2.3610106875093284,2.407290034660119
particular,0.8892805700337832,2.268817419829925,2.35750027674275,2.184690919947687
matt,-0.1793091983953021,2.9803079027578407,2.3508168222577237,1.7081979664336784
piec,0.8341039353720673,2.1990166414827867,2.3466333049368484,2.280464705579768
bond,2.5529205755144453,0.4941961411553403,2.3447999673848536,2.4565429482783445
given,-0.31447522856615273,3.003048832503712,2.3443046541880035,2.1598471202441556
great,1.3064026782513438,1.7872537613573902,2.3438977455040915,4.636544075217883
weekend,0.5123101153572089,2.8450244982299533,2.3324935925195085,3.108179728915538
enjoy,5.8149993239487925,-2.840304914019122,2.3255276248303676,4.359637928448705
surround,1.391746454055997,2.077392672574445,2.311153896177702,3.3167439050451133
heart,0.5692789128090485,2.4320423000825486,2.294056474960431,4.034595529373279
pregnanc,3.473076764842652,-1.0302876430611956,2.2834224038454773,3.784990682621224
unit,1.2330977510867402,1.9030310392117444,2.281552106856838,2.3692550373776387
word,0.07866810083057958,2.9386877073805415,2.271983445170793,3.198253964527812
profession,0.8259229052248129,2.1813009060682105,2.2700732070050034,2.2974449459838926
apolog,1.7621293268068483,1.2615420085675564,2.264681346577933,2.509638994596582
protect,2.5336330255623674,0.16695061207020595,2.260452337707598,2.3359848679497297
went,2.814403994126741,-0.8075686265066166,2.260228739412933,4.877927098034282
dad,1.9833859713558704,1.123630930641926,2.257361016152944,2.610389966137506
record,3.161141195972245,-0.2805806317649415,2.2410865324100886,3.1372769813668966
done,0.7195953274924745,2.260419168994249,2.236510341208076,2.641222575436582
rememb,2.5773733836257415,0.17207403749808983,2.236498576126842,3.001628917701314
consid,1.7617751190651412,1.0306837689255637,2.2195363871904696,2.9819426879552378
scandal,1.8489747626786357,1.1769321956579355,2.206946093854934,1.8110767482452383
found,1.1469413565207074,1.5095054671989174,2.192813386027547,3.8163270726867777
link,0.9943898705002177,2.328187131826412,2.1861220434215736,2.1583307085074264
turn,-0.1734864691554106,2.854666374492522,2.1845497774171183,4.782054110404213
four,-0.44474644986020034,3.250677726276408,2.1689408118252618,2.4101492842014927
boy,-0.6716902504708477,3.937234602505943,2.16008439862144,2.790488190805082
spent,1.4183083337610511,1.4751555943914902,2.159049510428366,2.008386291265637
difficult,1.2160528760338432,2.020210070559104,2.1551207571167605,1.9772235673552696
drink,-0.5474935283386385,3.4794124340360764,2.1461610074024664,1.7454175828214231
futur,2.4001476273566764,0.0251911591008598,2.138676850911892,3.8277835045085458
press,1.832706805168533,1.1201559475400116,2.136869359859872,2.6759535959326857
fire,2.830712221423172,-0.05183734155839673,2.1320344758892653,3.031654626381556
emerg,0.7718096075082517,1.6959873718637728,2.1188511627067252,1.8741249610734936
someon,-1.1568289936799194,3.596405480456183,2.117612594180218,3.262450077513811
decid,0.2755051019436822,2.3839458266027314,2.10719300534507,3.262332691726361
number,0.8646397593717909,1.9440286327767968,2.1066974259010016,2.59190536706896
hill,-1.4850600091623145,4.489870518363683,2.1058296465359088,3.3005928133985805
major,2.5775949134397194,0.12308252543619452,2.101732534068603,2.823694814185432
expect,0.8582823785491909,1.9104309404178583,2.096869108556419,4.153571254549686
pick,-0.8743445191374586,3.097659018842915,2.0883005154970804,2.4687138515474656
struggl,5.094699253392846,-3.113020687644018,2.08719428577252,3.109838750894087
broke,2.3985655170617965,0.22133157460854624,2.072838627889413,2.5014147157506073
updat,0.9144281304947152,2.0520033862944502,2.0701705090752607,3.022914133710046
impress,0.6332204124875697,2.2892720501310175,2.0666003665740726,1.930907598048574
eye,0.9706744543563276,1.5251548004451896,2.065108523347306,3.2574134644960786
often,3.1126448872429004,-0.60768278443577906,2.0625258049901345,2.601218023902129
power,-0.8675584160864076,3.5682154790095018,2.0617776587406462,3.462641876856488
develop,0.00922005759721177,3.383092626862256,2.053498651915008,2.0768976539192665
amaz,-0.7721588620659222,3.130609855983878,2.0527834350355048,2.6801275801404847
comfort,0.10972594307265014,2.547626196848616,2.0371310267287983,1.697496176060934
vega,1.4195868450739637,1.328216502763067,2.033702194887258,1.8537850148240695
phone,2.074827689115685,0.6986534983533554,2.0220545307256974,1.7740368329440817
simpli,4.082457546378232,-1.99885512401377,2.0164646474421875,2.2664442995441227
impact,1.3603033246916214,1.2080069028714429,2.014777378988491,2.4122079712726348
sometim,1.0508293918184335,1.8187758761603583,2.0100364049827415,1.8816445742255457
promot,0.25078014376492486,2.7294574549059205,2.009871200562148,2.7139028750746874
agre,3.772034518854176,-1.6567546415375278,2.0003869267083294,2.3456087266955574
parti,0.2126571250364453,2.5468094773206142,1.9911098737647157,4.391728899770888
travi,3.2054918125707776,-0.9393377024999128,1.9910665023661944,2.03035149658592
b,0.32891100091266806,2.61704875966367,1.9779965424897212,2.3639990064518246
biggest,1.5355431195062912,1.178795840174697,1.965783394050156,2.185484768451577
less,0.8506208474164977,1.842571578120636,1.9603190825227457,2.479434709603161
seek,0.6078669733078484,2.0123889517619116,1.9553770143975135,1.8603938004403375
huge,1.3400775089758383,1.1572873683555809,1.948601048315176,2.015579027962856
blue,0.5499742762671054,1.900486275955782,1.9291971719894143,1.976220497897208
order,0.25321531347433257,2.3992594317664984,1.9200248220496552,3.576750519594385
quit,3.0790010376668975,-0.7064651927989684,1.916383518635276,3.0721087630096195
anyth,2.6943459382398576,-0.7913384877730223,1.9050386026313848,2.974269838751698
toward,1.4356570939088555,1.1079439760031595,1.8939868947039344,3.12195508496349
bad,1.2544344112681196,1.3737493151866285,1.8881859854130132,2.251189510628881
around,2.4254101421633183,-0.5278888594865419,1.876410235157265,4.797680713457375
globe,-0.1876526853969543,2.8029134418770174,1.8759223703702852,2.0489541145973367
la,0.9475828091977484,1.5458908457479117,1.8684563112479304,2.506041844796156
breakup,4.280978061282603,-2.4480716485123626,1.8669242337618903,2.149541999090968
known,1.5874897594418782,0.7912504673192761,1.8639394351698484,4.802927760240804
truli,2.675825467491631,-0.5843685045506031,1.8624785775569257,1.902967549855876
sad,1.494735614490024,1.1443616883881462,1.8583402766445745,2.0787876374062053
partner,-0.05752105306068272,2.580528607720415,1.8581728966261897,2.3079471876883333
due,2.9350689857588717,-0.7688965147921809,1.8520707256075963,3.172260223347143
rais,0.9230042531152456,1.78052421603491,1.8440340949193856,2.889791400781026
ultim,2.304394110954991,0.37221172945334025,1.843217816986887,2.0717652623230216
ador,-0.8356780790184264,2.9318592047605554,1.8142991003957352,3.090036158468308
shade,1.8459807230569485,0.6082076137738611,1.8118338278204928,1.6609421138872174
dream,-0.22800722647647,2.6015963878789337,1.809312052567962,3.0492117134356476
battl,0.13236904269560312,2.440672333011669,1.8084086272211104,2.495378195638573
weight,2.8470365079003077,-0.4520005005192197,1.803349289275414,2.3016296418045674
guest,-1.6879814907847699,3.836391598308331,1.801196255697086,2.8685985393165865
rapper,2.262799395620288,0.06782676578856872,1.7713951958716752,2.782395422738699
sever,4.037859863458325,-2.436842660615077,1.7698226282248883,3.3962390434283067
thompson,1.9759163359488496,0.5360290594860861,1.7625244514741965,2.345281673186276
jackson,-0.07708172073405489,2.203545714122015,1.7603310422907337,2.037994282216141
win,0.8407060641242984,1.498421223255648,1.7517020148828035,2.697499023250156
stun,3.8639075735509953,-2.4286852927146714,1.7508417599422692,3.0767344196290356
fox,-0.3800373684721019,2.6466594233772462,1.7502710360452098,1.5493658059824642
nick,0.08105496281481958,2.316057480328657,1.7292587690741716,1.4623856325981557
fear,2.7834708025394055,-1.1245730625163937,1.72830252653379,1.7126085773554582
spark,4.39275589664567,-3.0682228405108867,1.721257843186095,3.658063114127849
almost,0.36688388471203326,1.5952747414195871,1.7112293369975058,2.4298448267196844
beyond,-0.5412219935750259,2.7961428509703175,1.702432689489883,1.7602449224295078
trust,0.9024675758130538,1.446611995126726,1.6912804409867066,1.7747684015282132
without,0.2973968561394422,1.7838670449315683,1.689364428971312,3.7031826955373
band,0.7526343590109721,1.411787637074781,1.6790049195745886,1.5824720371308552
detail,-0.6092315664143286,2.75205325821502,1.6592275253934086,3.19702103037942
effort,2.36000485262993,-0.3513918998204061,1.6465732452318906,1.9043252684948715
met,0.19782813861833545,2.4235283936411856,1.645794122565123,4.16680269655402
achiev,-1.179813074104957,3.040637038536796,1.6393378732660349,2.0247223634806724
enough,-0.19354548462039495,2.5450143330711428,1.6354998020191296,2.780453612714609
whether,2.82375150010225,-1.257249106256505,1.631831251903532,3.4536425076103394
chris,0.3466841768736478,1.920458129085522,1.6019910949784737,3.686602340184675
danc,0.34095179618865046,1.9372102770234327,1.5825255232901931,3.3982388869225955
fellow,0.8038747254874344,1.4014807814143897,1.5554530971777645,2.587756799573389
forward,2.3963925752081168,-0.6286717801509976,1.534013336961607,2.781168043852673
tradit,-0.05836630119876535,2.1489243363693453,1.531956069232152,1.8044058494009645
attempt,0.9576506624714038,1.0242813334399845,1.5274379432318377,2.4538173658616533
emmi,-2.75845856535149,3.721088126238654,1.5256000015827944,1.7171188061631293
jay.z,1.7834689798058825,-0.12481845874912208,1.5163263154370146,1.568399188842401
human,0.03727960266721469,2.012790309852095,1.5102718014678305,1.926556012903772
nice,0.671534806251711,1.33911129597375,1.5090034764990077,1.779967131840713
maintain,1.8005135652646225,0.00960441750544234,1.5009311589777443,2.3834316446938173
smith,-0.8523720526527823,2.9094898228819988,1.4736797298932616,1.8620077142092637
beyoncé,1.1480429529188136,0.962286810996359,1.465197109418985,1.8250873341054157
certain,1.763279215659294,-0.10195464247346787,1.4643711162591284,2.463307989699961
popular,1.494459690313953,0.5887848522107062,1.4632651321600352,2.9729530155209276
becom,1.5992269319501902,0.575912895774892,1.4531692773803444,4.170856293622934
near,1.0405272630535765,1.0481477991947383,1.4483503771867323,2.637935615065709
side,0.01075624760038594,1.7847169142817072,1.4386403128544305,3.0506729454897457
better,0.46206317189632967,1.4797274314102984,1.417187486863402,3.10846870393987
tom,2.8884762435674025,-1.4085921541654325,1.4091816101040202,3.578780555021985
screen,-0.5276986191378508,2.4231829010099237,1.406172471524263,2.616486459653472
add,-1.183919959715166,2.969584644133486,1.392615858569145,2.5049751612953703
healthi,2.2848483118303102,-0.7528351574992953,1.3688209341918172,2.370271850802765
let,4.021501088177155,-3.118049872803751,1.3441504013346397,3.6231155222351608
control,3.276013198897764,-1.9646764163048789,1.34398233351362,1.9577346902615944
interest,0.9511913794132258,0.7268757327684513,1.317909840385468,3.301881759848205
complet,-2.4009046608822864,3.789450378613022,1.314735262913458,3.8054429864034423
attent,2.6719330803533543,-1.6285955277025412,1.3125756325782454,2.639944579023972
pay,1.0206385103518587,0.7493613169689608,1.3063738460168284,2.681203582323032
break.,2.724321297436163,-1.2676492338170855,1.305065339744142,3.5417188268033257
strong,2.070217780566414,-0.5598737169990236,1.3041025233332326,2.9193127743817255
taken,2.62897889621915,-1.5459903946384577,1.2907859641866932,3.6207433420201465
belov,0.7714874587776861,0.9102716041637452,1.290535545701119,1.9434087595479608
multipl,1.8699569922072037,-0.1416529905871472,1.2790249113463994,2.1493017834715924
possibl,1.0221290741434998,0.5354341104184854,1.2775222889395634,2.8379279235481074
prove,1.33681293686379,0.3321588759743825,1.251992772633673,2.6585371893204264
especi,-0.66900904305379,2.379039749901224,1.2472832088096368,2.044738803980952
heard,1.5360855048832154,-0.12570902176368662,1.223752754164272,2.143104254412068
money,0.44468427809651345,1.203299258066266,1.2092088961724696,2.043603415404408
immedi,-0.7982777212965917,2.6522237874262125,1.1984842904896649,2.4304808366982074
american,-0.0375956955005098,1.6410118995364191,1.1494606131387684,4.068206286897365
gain,-0.16573213803167386,2.1196628492725136,1.1446505213739135,1.9177413204258849
disick,3.5761570135540435,-2.4328150020466186,1.0951288555140857,1.8748291596180164
upcom,0.9017349123608374,0.3796851259768134,1.0896024060606275,3.579340345542795
grow,1.2365107560742998,0.17040858826687957,1.0344018078826405,2.4185987724573335
net,-0.3363820690151734,2.1160911119753414,1.0318879470048885,1.9204467987089084
either,1.4510608228976705,-0.4699537797015164,1.0225469217727534,2.0875439080492337
twin,2.27277905222902,-1.011978046755786,1.008039786620606,2.6267747266281156
drake,2.153029247303682,-0.6950060962118253,0.9943812551080262,1.410418944471764
adam,1.086550266561236,0.04781068896965444,0.9677249123301808,1.7412655377569208
shoot,-0.06218599424302699,1.52394576912337,0.9581873133738948,2.1811579477405845
lead,-0.715654687494167,1.9586174201794584,0.933672138067777,3.565110049989562
believ,4.099462546064745,-3.598895479753757,0.9117779344188388,4.732524483245087
level,1.4425824724308156,-0.4506249671215732,0.8972126041432222,2.202957481764764
past,2.5018711186667546,-1.9630151780618657,0.8839811634686411,3.43063443520433
jack,-0.9449997933310312,2.3111268304042865,0.8478651774092344,1.8322473367679148
carri,-1.0892965061718574,2.555029047522334,0.8446266024338488,1.9137927271618769
action,1.1365514834436332,-0.1462971507925885,0.8390040841608595,3.785441923622632
among,0.9302375062950454,0.17325849455031603,0.8189335574933385,2.932159554095712
speech,-1.5593740404185137,2.6265824409543534,0.8177441346884788,2.0451315304290163
sofia,2.919858749735309,-1.837475400750275,0.8027267360977641,1.385571372631011
left,-0.01628406101520401,1.054886605385028,0.7753973644044336,3.820016064663109
mental,-0.6259541970910342,1.9820206935334677,0.7697316200803505,1.4607622078485945
book,-1.5358464353505812,2.525198649465061,0.7622947932078711,2.6291157989557035
camera,-0.9391183994419442,1.883478988810231,0.7530363117601306,2.162261145780911
ellen,2.379274215628666,-1.5660481691559252,0.7329953098206152,2.5432159726702643
posit,2.521416067800803,-1.662808702033212,0.7328367153868633,2.860605874693793
elizabeth,-0.7906308092834579,1.5443682637413771,0.698674302638798,1.581410687461821
meet,-1.538760941421461,2.393816679635303,0.6941469723186345,3.2790131238248517
cut,0.7621783101504883,0.1209667359484215,0.672265676905326,2.3528249227352966
understand,0.9196296442256708,-0.05903166429251558,0.6692632129711727,2.635033472827291
cancel,-0.6554277767526616,2.025698844779915,0.6645762766250132,1.5775591267415523
girlfriend,1.3148484451314475,-0.4678570699926926,0.6365136657316584,3.0203272024713614
north,0.6708254200064813,0.13066600732434144,0.6281803243752582,1.776098353278225
gift,-1.1302035905846066,2.1179431292469357,0.612852058995849,2.7761530010337925
pari,1.3892155704765068,-0.6020828593237603,0.6087833741151529,2.2137499682190764
friendship,2.0669219826549976,-1.568194737062712,0.5458316332914874,2.114732511327832
duo,1.7933136062267576,-1.2962293626159,0.5455886175597016,1.9061717727311225
suggest,3.5599825325719663,-3.695830620501166,0.5299906369510635,2.908235942450316
hold,-1.1896407953910952,1.9010631995667475,0.5250790065824067,3.675556568929412
goe,2.349005999245309,-2.7459995716962164,0.4993734004266757,2.4933005977809413
project,0.3959586054713193,0.2211922588148803,0.4947928967053854,2.4218477815715347
commit,1.9299090083837815,-1.750479046013139,0.4942443951281366,2.5116806606856614
health,2.8527237421045215,-3.009677921200073,0.4589141002369085,3.193338335757849
alon,1.519900280581508,-1.2020487741078218,0.4280238594243784,1.6163160115867274
lose,0.17973495741174852,0.4051798946554358,0.4269058301585687,1.8108603846278304
holiday,-1.2326715431387911,1.8862966939749664,0.3196866624730445,2.264355891353266
caus,2.0879731174583163,-2.063477588347736,0.31780262980631224,3.6517777800408
led,0.1903389271662612,0.19829225531933883,0.2671644319680905,1.7324816131377088
imagin,-0.6877184109020109,1.1072059674753596,0.2055316498198242,1.5954139789685389
war,-0.03338437249770529,0.30921270038274606,0.19777097923099293,1.9394511821011495
longer,1.6081162082885851,-1.536874814317302,0.09081404467004885,1.9283971001009177
nbc,-2.0617800769553254,2.9552428241854876,0.00822499457280301,1.9908141388340057
behind,0.3396834722651641,-0.31925778327082244,0.00690319115993162,3.387317939333049
player,-0.21392375532185373,0.21303615498441836,-0.00633192722198386,1.880540411602255
fall,-1.2752192748479751,1.3512654617201842,-0.00706776303842364,2.7433567747644743
propos,1.3200165108540065,-1.7976902856106798,-0.3759766887280144,1.9572977583163336
step,-1.4782242161070895,0.7081739792806379,-0.5412359222560383,3.407853105078662
thrill,0.963376246206258,-2.8829467412925243,-0.7092563560121318,1.7649472334608012
reunion,-0.2717360629268494,-0.8012415527166357,-0.8387825178511016,1.8498565647754956
